DDM,EXP,val,subj_idx,gLen
bias,0,-0.11475221037191152,52,6
bias,oDel,0.00709871992495887,52,6
bias,cInfo,0.06053195809799915,52,6
drift,0,-0.046561634533701796,52,1
drift,oDel,0.04500704605050506,52,1
drift,cInfo,-0.4645283357336907,52,1
thresh,0,0.9915345627419184,52,1
thresh,oDel,0.003829349038803217,52,1
thresh,cInfo,0.02971447787059421,52,1
bias,0,0.06374361593707689,52,1
bias,oDel,0.034320258769443286,52,1
bias,cInfo,0.016585188773136736,52,1
drift,0,0.18236520995360025,53,6
drift,oDel,0.011710001298906985,53,6
drift,cInfo,0.20381781807557675,53,6
thresh,0,0.7174838871687588,53,6
thresh,oDel,7.078719240641427e-4,53,6
thresh,cInfo,-0.048720472368843734,53,6
bias,0,-0.0758695628656314,53,6
bias,oDel,0.010723986041086526,53,6
bias,cInfo,0.25673182536031014,53,6
drift,0,-0.10647936382153644,53,1
drift,oDel,0.03566134070438832,53,1
drift,cInfo,0.2706497646582759,53,1
thresh,0,0.7963498488660229,53,1
thresh,oDel,0.0021884102033207452,53,1
thresh,cInfo,0.038253362843693635,53,1
bias,0,-0.024673563786928754,53,1
bias,oDel,0.012372015818697043,53,1
bias,cInfo,0.10218525558445846,53,1
drift,0,0.11609869496631457,54,6
drift,oDel,0.061314664352886884,54,6
drift,cInfo,-0.07469408569894918,54,6
thresh,0,0.730276754533497,54,6
thresh,oDel,0.002204132495156965,54,6
thresh,cInfo,0.019763434764055263,54,6
bias,0,0.09551227744982305,54,6
bias,oDel,0.01145819694997875,54,6
bias,cInfo,0.05911862388394752,54,6
drift,0,-0.16861185543941615,54,1
drift,oDel,0.1157360127174356,54,1
drift,cInfo,0.049131238940404096,54,1
thresh,0,0.7755311626906177,54,1
thresh,oDel,0.0013249409011659044,54,1
thresh,cInfo,-0.040115935755623985,54,1
bias,0,-0.009965828087513728,54,1
bias,oDel,0.005667696341298283,54,1
bias,cInfo,0.025611955254601828,54,1
drift,0,-0.11831854763705459,55,6
drift,oDel,0.030282986170857288,55,6
drift,cInfo,-0.3028097165243004,55,6
thresh,0,0.7207250680229699,55,6
thresh,oDel,-9.424008429411952e-4,55,6
thresh,cInfo,-0.0031787848139185927,55,6
bias,0,9.265597303823592e-4,55,6
bias,oDel,0.0034407621930598216,55,6
bias,cInfo,-0.1734317397440189,55,6
drift,0,-0.09565450571711183,55,1
drift,oDel,0.058862180369735506,55,1
drift,cInfo,0.254661948583468,55,1
thresh,0,0.8697601703539464,55,1
thresh,oDel,-0.004837468515407709,55,1
thresh,cInfo,-0.04838253179930529,55,1
bias,0,-0.04323528927488396,55,1
bias,oDel,0.02059617478572311,55,1
bias,cInfo,-0.21383191566288404,55,1
drift,0,-0.008684025007128416,57,6
drift,oDel,0.04730944813764041,57,6
drift,cInfo,-0.07657062408197489,57,6
thresh,0,1.0063742147551435,57,6
thresh,oDel,-0.0036100288077309433,57,6
thresh,cInfo,0.036990686799409075,57,6
bias,0,0.06044736452357158,57,6
bias,oDel,0.01755030920832153,57,6
bias,cInfo,-0.06803655834784839,57,6
drift,0,0.09118667149315142,57,1
drift,oDel,0.07114697126464004,57,1
drift,cInfo,-0.11474781498836993,57,1
thresh,0,1.0653254893910011,57,1
thresh,oDel,0.0030762662945304515,57,1
thresh,cInfo,0.005165465219285733,57,1
bias,0,0.05052192926326826,57,1
bias,oDel,0.02912609090887445,57,1
bias,cInfo,0.051294732578125564,57,1
drift,0,0.12739778012291753,58,6
drift,oDel,-0.09166542485548096,58,6
drift,cInfo,-0.34805335912358154,58,6
thresh,0,0.7234173956212844,58,6
thresh,oDel,-6.855058789887606e-5,58,6
thresh,cInfo,-0.03471982527995708,58,6
bias,0,0.091597719794474175,58,6
