Subject,Horizon,dR,dI,rt,x0,z,A,T0
31,1,5.5,0,1.03,0.039604082,1.064135293,0.24530484,0.063787093
31,6,-31.66666667,1,0.61,0.027117679,0.907860243,-1.88466353,0.102538012
31,6,-23,0,0.64,-0.014151089,0.908342976,-1.355271686,0.102538012
31,1,-4.333333333,1,1.18,-0.171727259,0.917656531,-0.108924841,0.063787093
31,1,17.5,0,0.23,0.122560586,1.07463906,0.837314284,0.063787093
31,6,24.33333333,-1,1.03,0.003595689,0.999747843,1.485728949,0.102538012
31,6,-37,0,0.35,-0.035507895,0.875422894,-2.19223349,0.102538012
31,1,4,0,1.27,0.029172149,1.062822322,0.171303659,0.063787093
31,1,-13,0,0.47,-0.088953462,1.047941986,-0.667376387,0.063787093
31,6,-37.33333333,1,0.81,0.018472144,0.894535447,-2.223433784,0.102538012
31,1,29,0,0.29,0.200499975,1.08470517,1.404656668,0.063787093
31,1,6.5,0,0.43,0.046554051,1.065010607,0.29463896,0.063787093
31,6,23.33333333,-1,0.41,0.002069216,0.997396408,1.425945963,0.102538012
31,1,0,0,2.79,0.00132875,1.059321067,-0.026032822,0.063787093
31,6,-1.333333333,1,0.35,0.073296037,0.979187088,-0.071246288,0.102538012
31,1,-8,0,2.07,-0.054321081,1.052318555,-0.420705785,0.063787093
31,1,7.666666667,-1,0.48,0.196715088,1.203903316,0.221306264,0.063787093
31,1,-4,-1,1.36,0.117533302,1.19369132,-0.354258473,0.063787093
31,6,-15.5,0,1.18,-0.002703387,0.925978735,-0.906899291,0.102538012
31,6,12,0,0.42,0.039254773,0.990643183,0.737132824,0.102538012
31,1,10,1,1.49,-0.073511173,0.930202697,0.598197551,0.063787093
31,6,-23,0,1.21,-0.014151089,0.908342976,-1.355271686,0.102538012
31,6,11.66666667,-1,0.41,-0.015738477,0.969963006,0.728477793,0.102538012
31,6,-4,1,1.48,0.069246093,0.972916596,-0.230667584,0.102538012
31,6,-10.5,0,0.87,0.004928994,0.937735907,-0.607984361,0.102538012
31,6,-1.333333333,1,1.39,0.073296037,0.979187088,-0.071246288,0.102538012
31,6,4.666666667,-1,0.55,-0.026419025,0.953502965,0.309996892,0.102538012
31,6,-13.66666667,-1,2.3,-0.054357108,0.910393333,-0.786024518,0.102538012
31,1,0.666666667,-1,0.22,0.149444953,1.197776118,-0.124032578,0.063787093
31,6,1.333333333,1,1.03,0.077343567,0.98545758,0.088175008,0.102538012
31,1,-24.66666667,1,0.42,-0.305001806,0.899858481,-1.112051955,0.063787093
31,6,-0.333333333,1,1.49,0.074814151,0.981538523,-0.011463302,0.102538012
39,6,32.33333333,-1,0.17,0.103355401,0.765730298,1.475317765,0.048548286
39,1,18.5,0,0.38,0.356526499,1.135029881,1.36220665,0.04243681
39,1,-22,1,1.63,-0.392457632,1.150357471,-1.472095243,0.04243681
39,1,-3,1,1.97,-0.046632963,1.185682262,-0.023052571,0.04243681
39,6,-16,0,0.29,-0.176283433,0.847460691,-0.347599833,0.048548286
39,1,-20,0,0.1,-0.356485754,1.063450698,-1.574011395,0.04243681
39,6,28,-1,0.82,0.074320015,0.775637467,1.359226522,0.048548286
39,6,1,0,1.02,-0.063237238,0.808594103,0.107835044,0.048548286
39,1,-11.33333333,1,1.14,-0.205133449,1.170188933,-0.658597602,0.04243681
39,6,-7.666666667,1,0.76,-0.077119077,0.799635791,-0.652401174,0.048548286
39,1,-11.66666667,1,0.68,-0.211310238,1.169569199,-0.684019404,0.04243681
39,6,26.5,0,0.74,0.108483525,0.750294221,0.79098736,0.048548286
39,6,5.666666667,-1,0.57,-0.076239804,0.826697494,0.760910115,0.048548286
39,1,-10.66666667,-1,0.61,-0.186740787,0.990178055,-1.116647919,0.04243681
39,6,13,0,0.28,0.017727636,0.781158865,0.429318487,0.048548286
39,1,30,0,0.18,0.533953366,1.156410676,2.239258793,0.04243681
39,6,-24.33333333,-1,0.29,-0.27199422,0.89528559,-0.042798491,0.048548286
39,6,-41,0,1.75,-0.333713228,0.904617438,-1.017357005,0.048548286
39,1,-11.5,0,0.36,-0.205249661,1.079253894,-0.925755463,0.04243681
39,1,-25,0,0.25,-0.437961373,1.0541547,-1.955338413,0.04243681
39,1,7.666666667,-1,2.33,0.164650875,1.024263381,0.28155115,0.04243681
39,6,-12.5,0,0.44,-0.153286571,0.839458746,-0.253833828,0.048548286
39,1,23.66666667,1,0.24,0.438097138,1.235260917,2.010691529,0.04243681
39,6,16,0,1.69,0.037974031,0.774300055,0.509689348,0.048548286
39,6,31,-1,0.54,0.094437852,0.768778657,1.439597383,0.048548286
39,1,15.5,0,0.18,0.304788553,1.129452282,1.133410439,0.04243681
39,1,-12,0,1.18,-0.214508089,1.078324294,-0.963888165,0.04243681
39,1,18,0,0.37,0.348043428,1.134100281,1.324073948,0.04243681
39,6,19.33333333,1,0.76,0.104707556,0.737906505,0.070936572,0.048548286
39,6,44,0,0.37,0.223285955,0.710284498,1.259817381,0.048548286
39,1,-16,0,0.42,-0.287072753,1.070887496,-1.26894978,0.04243681
39,1,21.66666667,1,0.35,0.406267755,1.231542518,1.858160721,0.04243681
39,1,9.333333333,-1,0.47,0.195882574,1.027362046,0.408660156,0.04243681
39,6,19,0,0.63,0.058189297,0.767441245,0.590060208,0.048548286
39,1,-18.5,0,2.04,-0.330864609,1.066239497,-1.459613289,0.04243681
39,6,-19.5,0,0.1,-0.199089455,0.855462635,-0.441365837,0.048548286
39,6,-5.5,0,1.04,-0.106815441,0.823454857,-0.06630182,0.048548286
39,6,17,0,0.72,0.044716728,0.772013785,0.536479635,0.048548286
39,6,-5.5,0,0.28,-0.106815441,0.823454857,-0.06630182,0.048548286
39,1,0,0,1.21,0.014550009,1.100634689,-0.04870332,0.04243681
39,1,6,0,0.69,0.130032213,1.111789886,0.408889103,0.04243681
39,6,33,0,1.42,0.15163635,0.735433467,0.965124225,0.048548286
39,1,12,-1,1.11,0.24501384,1.032319912,0.612034566,0.04243681
39,6,-17.33333333,-1,0.13,-0.227675226,0.879281701,0.144733517,0.048548286
39,1,13.33333333,-1,0.76,0.269132432,1.034798845,0.713721771,0.04243681
39,6,41.66666667,1,0.15,0.250492388,0.686846478,0.669252979,0.048548286
39,6,-7.666666667,1,1.17,-0.077119077,0.799635791,-0.652401174,0.048548286
39,1,20.5,0,0.15,0.389865516,1.13874828,1.514737457,0.04243681
39,1,15.5,0,0.66,0.304788553,1.129452282,1.133410439,0.04243681
39,6,-8.5,0,2.72,-0.126801067,0.830313667,-0.146672681,0.048548286
39,1,33.5,0,0.25,0.580658014,1.162917875,2.506187706,0.04243681
39,1,-42,1,0.11,-0.665213099,1.113173479,-2.997403318,0.04243681
39,6,7,0,0.84,-0.022792173,0.794876484,0.268576766,0.048548286
39,1,-11.5,0,0.29,-0.205249661,1.079253894,-0.925755463,0.04243681
39,6,-12,1,0.73,-0.106139716,0.809542961,-0.768492417,0.048548286
39,1,19.5,0,0.23,0.373316534,1.136889081,1.438472054,0.04243681
39,6,13,0,1.56,0.017727636,0.781158865,0.429318487,0.048548286
39,6,16,0,0.8,0.037974031,0.774300055,0.509689348,0.048548286
39,1,18,0,0.42,0.348043428,1.134100281,1.324073948,0.04243681
39,6,21,0,0.27,0.071640704,0.762868706,0.643640782,0.048548286
39,6,-28.66666667,-1,0.21,-0.298875735,0.90519276,-0.158889735,0.048548286
39,1,-28,0,0.31,-0.483710121,1.048577101,-2.184134625,0.04243681
39,6,14.33333333,1,0.56,0.071200723,0.749337854,-0.063014862,0.048548286
39,6,1,0,0.38,-0.063237238,0.808594103,0.107835044,0.048548286
39,1,-8.666666667,-1,2.35,-0.149097728,0.993896454,-0.964117112,0.04243681
39,6,-8,-1,0.82,-0.167114108,0.857943183,0.394776194,0.048548286
39,1,-17,0,0.68,-0.304746211,1.069028296,-1.345215183,0.04243681
39,6,-33.5,0,0.34,-0.287963334,0.887470414,-0.816429853,0.048548286
39,1,-11.66666667,1,2.82,-0.211310238,1.169569199,-0.684019404,0.04243681
39,1,-17.5,0,0.29,-0.313505754,1.068098697,-1.383347885,0.04243681
39,6,-28.33333333,1,0.09,-0.213523941,0.846885369,-1.206067103,0.048548286
39,1,-36.33333333,-1,0.06,-0.595488893,0.9424586,-3.074126616,0.04243681
39,6,-10.33333333,-1,1.22,-0.182392435,0.863277812,0.332265525,0.048548286
39,6,-2,0,1.36,-0.083390433,0.815452913,0.027464184,0.048548286
39,1,12,-1,0.48,0.24501384,1.032319912,0.612034566,0.04243681
39,1,-11.33333333,-1,0.24,-0.199173303,0.988938589,-1.167491522,0.04243681
39,1,-18.5,0,0.95,-0.330864609,1.066239497,-1.459613289,0.04243681
39,1,17,0,0.33,0.330906176,1.132241082,1.247808544,0.04243681
39,1,30,0,0.25,0.533953366,1.156410676,2.239258793,0.04243681
39,1,16.66666667,-1,1.02,0.327919968,1.040996177,0.967939783,0.04243681
39,6,31,1,0.67,0.181847353,0.711233356,0.383489919,0.048548286
39,1,-11.33333333,-1,0.24,-0.199173303,0.988938589,-1.167491522,0.04243681
39,1,-18,0,0.22,-0.322212266,1.067169097,-1.421480587,0.04243681
39,6,-19.5,0,0.69,-0.199089455,0.855462635,-0.441365837,0.048548286
39,6,2.333333333,1,0.67,-0.009729513,0.776773093,-0.384498305,0.048548286
39,1,11,1,0.78,0.220818952,1.211711056,1.044663081,0.04243681
39,6,32.66666667,-1,0.48,0.105582252,0.764968208,1.484247861,0.048548286
39,1,17,0,0.85,0.330906176,1.132241082,1.247808544,0.04243681
39,1,10.5,0,0.71,0.214552618,1.120156285,0.75208342,0.04243681
39,6,11,-1,1,-0.040343359,0.814504055,0.903791645,0.048548286
39,6,26.5,0,0.88,0.108483525,0.750294221,0.79098736,0.048548286
39,6,-9.5,0,0.75,-0.13344095,0.832599937,-0.173462968,0.048548286
39,6,-15.33333333,1,0.69,-0.128343498,0.81716386,-0.857793373,0.048548286
39,1,-33.33333333,-1,0.11,-0.5566855,0.948036198,-2.845330404,0.04243681
39,6,-24,1,0.12,-0.185422267,0.836978199,-1.08997586,0.048548286
39,6,-7.333333333,-1,0.8,-0.162733747,0.856419003,0.412636386,0.048548286
39,6,13,0,0.84,0.017727636,0.781158865,0.429318487,0.048548286
39,6,-12.5,0,0.47,-0.153286571,0.839458746,-0.253833828,0.048548286
39,6,23.33333333,-1,0.26,0.042911016,0.786306726,1.234205183,0.048548286
39,1,-16,0,0.66,-0.287072753,1.070887496,-1.26894978,0.04243681
39,1,19.5,0,0.23,0.373316534,1.136889081,1.438472054,0.04243681
39,6,7.5,0,2.08,-0.019416546,0.793733349,0.281971909,0.048548286
39,6,-16,0,1.12,-0.176283433,0.847460691,-0.347599833,0.048548286
39,1,5.5,0,2.73,0.120499133,1.110860287,0.370756401,0.04243681
39,1,4.333333333,-1,1.45,0.10124779,1.018066049,0.027333137,0.04243681
39,1,4.666666667,-1,0.29,0.107634092,1.018685782,0.052754938,0.04243681
39,6,0.5,0,0.35,-0.066600137,0.809737238,0.094439901,0.048548286
39,6,19.66666667,1,1.01,0.106933767,0.737144415,0.079866668,0.048548286
39,6,44,0,0.35,0.223285955,0.710284498,1.259817381,0.048548286
39,1,-14.5,0,0.35,-0.260195212,1.073676295,-1.154551674,0.04243681
39,1,2.333333333,-1,1.28,0.062772729,1.014347649,-0.12519767,0.04243681
39,1,14.5,0,1,0.287115583,1.127593083,1.057145035,0.04243681
39,6,-15,1,0.2,-0.126128524,0.81640177,-0.848863278,0.048548286
39,6,-33.5,0,0.25,-0.287963334,0.887470414,-0.816429853,0.048548286
39,1,-9,0,1.67,-0.158435335,1.083901893,-0.735091953,0.04243681
39,1,-31.33333333,-1,0.07,-0.529375295,0.951754597,-2.692799597,0.04243681
39,6,-10.33333333,-1,0.15,-0.182392435,0.863277812,0.332265525,0.048548286
39,6,22.5,0,0.49,0.081712454,0.759439301,0.683826212,0.048548286
39,6,21,0,0.3,0.071640704,0.762868706,0.643640782,0.048548286
39,1,32,0,0.67,0.561074151,1.160129075,2.391789601,0.04243681
39,1,-10.66666667,-1,0.18,-0.186740787,0.990178055,-1.116647919,0.04243681
39,6,0.5,0,2.43,-0.066600137,0.809737238,0.094439901,0.048548286
39,1,-9,0,1.29,-0.158435335,1.083901893,-0.735091953,0.04243681
39,6,26.5,0,0.24,0.108483525,0.750294221,0.79098736,0.048548286
39,6,7,1,0.39,0.021786654,0.766103833,-0.259476966,0.048548286
39,1,33.5,0,0.17,0.580658014,1.162917875,2.506187706,0.04243681
39,6,-12,1,0.99,-0.106139716,0.809542961,-0.768492417,0.048548286
39,1,-10.66666667,-1,0.83,-0.186740787,0.990178055,-1.116647919,0.04243681
39,6,27,1,0.32,0.155601128,0.720378436,0.276328772,0.048548286
39,1,2.333333333,-1,0.74,0.062772729,1.014347649,-0.12519767,0.04243681
39,6,13,0,0.46,0.017727636,0.781158865,0.429318487,0.048548286
39,6,7,0,0.63,-0.022792173,0.794876484,0.268576766,0.048548286
39,1,-12,0,0.56,-0.214508089,1.078324294,-0.963888165,0.04243681
39,1,6,-1,0.32,0.133085491,1.021164715,0.154442143,0.04243681
39,1,11,1,0.73,0.220818952,1.211711056,1.044663081,0.04243681
39,1,18.5,0,0.1,0.356526499,1.135029881,1.36220665,0.04243681
39,6,19,0,1.11,0.058189297,0.767441245,0.590060208,0.048548286
39,1,-3,1,0.49,-0.046632963,1.185682262,-0.023052571,0.04243681
39,6,19.33333333,-1,0.74,0.015918962,0.795451806,1.127044036,0.048548286
39,6,2.333333333,1,0.27,-0.009729513,0.776773093,-0.384498305,0.048548286
39,1,10.33333333,1,1.11,0.208500677,1.21047159,0.993819479,0.04243681
39,6,27.33333333,1,2.11,0.157797267,0.719616346,0.285258867,0.048548286
39,1,1.666666667,1,1.36,0.043699902,1.194358527,0.332852646,0.04243681
39,6,-8,-1,0.41,-0.167114108,0.857943183,0.394776194,0.048548286
39,1,20.5,0,0.31,0.389865516,1.13874828,1.514737457,0.04243681
39,1,-18,0,0.09,-0.322212266,1.067169097,-1.421480587,0.04243681
39,1,0,0,2.64,0.014550009,1.100634689,-0.04870332,0.04243681
39,1,-8.5,0,0.53,-0.148979103,1.084831493,-0.696959251,0.04243681
39,1,-28,0,0.58,-0.483710121,1.048577101,-2.184134625,0.04243681
39,6,35.33333333,-1,0.23,0.123357128,0.758871488,1.555688626,0.048548286
39,1,-3,0,4.71,-0.043532224,1.09505709,-0.277499531,0.04243681
39,6,32.33333333,-1,0.06,0.103355401,0.765730298,1.475317765,0.048548286
39,1,-26.33333333,-1,0.09,-0.456139408,0.961050595,-2.311472578,0.04243681
39,1,6,0,2.53,0.130032213,1.111789886,0.408889103,0.04243681
39,6,-2,0,0.5,-0.083390433,0.815452913,0.027464184,0.048548286
39,6,4.666666667,-1,0.71,-0.082951256,0.828983764,0.734119828,0.048548286
39,6,3.5,0,0.36,-0.046402714,0.802878428,0.174810762,0.048548286
39,6,25,0,0.11,0.098460682,0.753723626,0.75080193,0.048548286
39,6,16,0,0.39,0.037974031,0.774300055,0.509689348,0.048548286
39,6,7,0,1.5,-0.022792173,0.794876484,0.268576766,0.048548286
39,6,32.66666667,-1,0.37,0.105582252,0.764968208,1.484247861,0.048548286
39,6,-24.33333333,-1,0.59,-0.27199422,0.89528559,-0.042798491,0.048548286
39,6,31,-1,2.4,0.094437852,0.768778657,1.439597383,0.048548286
39,6,28,-1,0.27,0.074320015,0.775637467,1.359226522,0.048548286
39,6,-13.66666667,-1,0.46,-0.204065026,0.870898712,0.242964569,0.048548286
39,1,-20,0,0.33,-0.356485754,1.063450698,-1.574011395,0.04243681
39,1,-26.33333333,-1,0.16,-0.456139408,0.961050595,-2.311472578,0.04243681
39,6,23.33333333,-1,0.55,0.042911016,0.786306726,1.234205183,0.048548286
39,6,-2,0,0.57,-0.083390433,0.815452913,0.027464184,0.048548286
39,1,-37.33333333,1,0.26,-0.611749587,1.121849744,-2.6414981,0.04243681
39,6,-27.33333333,1,0.36,-0.207068404,0.844599099,-1.179276816,0.048548286
39,6,35.33333333,-1,0.38,0.123357128,0.758871488,1.555688626,0.048548286
39,6,19.66666667,1,0.1,0.106933767,0.737144415,0.079866668,0.048548286
39,1,21,0,0.7,0.398047406,1.13967788,1.552870159,0.04243681
39,6,26.5,0,1.17,0.108483525,0.750294221,0.79098736,0.048548286
39,6,-18,0,1.16,-0.189340295,0.852033231,-0.401180406,0.048548286
39,6,3.5,0,1.95,-0.046402714,0.802878428,0.174810762,0.048548286
39,1,-25,0,0.28,-0.437961373,1.0541547,-1.955338413,0.04243681
39,1,35.66666667,-1,0.06,0.609754723,1.076320968,2.416982455,0.04243681
39,1,-23,-1,0.18,-0.403529626,0.967247927,-2.057254566,0.04243681
39,6,-8,-1,2.11,-0.167114108,0.857943183,0.394776194,0.048548286
39,1,-17,0,0.49,-0.304746211,1.069028296,-1.345215183,0.04243681
39,6,-5.5,0,0.31,-0.106815441,0.823454857,-0.06630182,0.048548286
39,6,-1,0,1.34,-0.076679455,0.813166643,0.054254471,0.048548286
39,1,-37.33333333,1,0.06,-0.611749587,1.121849744,-2.6414981,0.04243681
39,1,9.333333333,-1,2.15,0.195882574,1.027362046,0.408660156,0.04243681
39,6,11,-1,0.1,-0.040343359,0.814504055,0.903791645,0.048548286
39,1,-11.5,0,0.3,-0.205249661,1.079253894,-0.925755463,0.04243681
39,6,-0.333333333,-1,0.34,-0.116383857,0.840415113,0.600168394,0.048548286
39,6,7.5,0,0.84,-0.019416546,0.793733349,0.281971909,0.048548286
39,6,-15,1,0.17,-0.126128524,0.81640177,-0.848863278,0.048548286
39,6,13,0,0.97,0.017727636,0.781158865,0.429318487,0.048548286
39,6,9,0,0.5,-0.009287316,0.790303944,0.32215734,0.048548286
39,1,13.33333333,-1,0.55,0.269132432,1.034798845,0.713721771,0.04243681
39,6,-24,1,0.71,-0.185422267,0.836978199,-1.08997586,0.048548286
39,1,-10.66666667,-1,0.33,-0.186740787,0.990178055,-1.116647919,0.04243681
39,6,-8.5,0,1.26,-0.126801067,0.830313667,-0.146672681,0.048548286
39,1,1.666666667,1,0.83,0.043699902,1.194358527,0.332852646,0.04243681
39,1,3.666666667,1,0.5,0.08228183,1.198076926,0.485383454,0.04243681
39,1,5,1,0.59,0.107873916,1.200555859,0.587070659,0.04243681
39,1,-21.33333333,1,0.93,-0.381478066,1.151596937,-1.42125164,0.04243681
39,6,-1,0,0.1,-0.076679455,0.813166643,0.054254471,0.048548286
39,1,33.5,0,0.24,0.580658014,1.162917875,2.506187706,0.04243681
39,1,32,0,0.14,0.561074151,1.160129075,2.391789601,0.04243681
39,1,-14.5,0,0.27,-0.260195212,1.073676295,-1.154551674,0.04243681
39,1,4.333333333,-1,0.9,0.10124779,1.018066049,0.027333137,0.04243681
39,1,4.666666667,-1,1.73,0.107634092,1.018685782,0.052754938,0.04243681
39,1,-33.33333333,-1,0.06,-0.5566855,0.948036198,-2.845330404,0.04243681
39,1,-17.5,0,0.32,-0.313505754,1.068098697,-1.383347885,0.04243681
39,1,33.5,0,0.78,0.580658014,1.162917875,2.506187706,0.04243681
39,6,-18,0,0.43,-0.189340295,0.852033231,-0.401180406,0.048548286
39,1,-42,1,0.06,-0.665213099,1.113173479,-2.997403318,0.04243681
39,1,-8.5,0,0.47,-0.148979103,1.084831493,-0.696959251,0.04243681
39,6,-15,0,0.96,-0.169731357,0.845174421,-0.320809546,0.048548286
39,6,33,0,1.48,0.15163635,0.735433467,0.965124225,0.048548286
39,6,-0.333333333,-1,0.54,-0.116383857,0.840415113,0.600168394,0.048548286
39,1,5.5,0,2.48,0.120499133,1.110860287,0.370756401,0.04243681
39,1,-31.33333333,-1,0.4,-0.529375295,0.951754597,-2.692799597,0.04243681
39,6,18.66666667,-1,0.38,0.011416965,0.796975986,1.109183845,0.048548286
39,6,-2,0,0.36,-0.083390433,0.815452913,0.027464184,0.048548286
39,6,27,1,0.32,0.155601128,0.720378436,0.276328772,0.048548286
39,6,25,0,1.27,0.098460682,0.753723626,0.75080193,0.048548286
39,6,-5.5,0,0.31,-0.106815441,0.823454857,-0.06630182,0.048548286
39,1,-36.33333333,-1,0.34,-0.595488893,0.9424586,-3.074126616,0.04243681
39,6,27.33333333,1,0.72,0.157797267,0.719616346,0.285258867,0.048548286
39,1,-0.5,0,0.45,0.004865866,1.099705089,-0.086836021,0.04243681
39,1,-23,-1,0.56,-0.403529626,0.967247927,-2.057254566,0.04243681
39,1,7.666666667,-1,0.72,0.164650875,1.024263381,0.28155115,0.04243681
39,1,-12,0,0.86,-0.214508089,1.078324294,-0.963888165,0.04243681
39,1,-6,-1,0.68,-0.098245549,0.99885432,-0.760742702,0.04243681
39,6,22.5,0,0.45,0.081712454,0.759439301,0.683826212,0.048548286
39,6,18.66666667,-1,0.23,0.011416965,0.796975986,1.109183845,0.048548286
39,1,5.5,0,0.95,0.120499133,1.110860287,0.370756401,0.04243681
39,6,-9.333333333,1,0.33,-0.088299064,0.803446241,-0.697051652,0.048548286
39,6,9,0,0.77,-0.009287316,0.790303944,0.32215734,0.048548286
39,6,-15.33333333,1,0.58,-0.128343498,0.81716386,-0.857793373,0.048548286
39,6,1.5,0,1.25,-0.059872903,0.807450968,0.121230188,0.048548286
39,6,13,0,0.29,0.017727636,0.781158865,0.429318487,0.048548286
39,1,2,1,2.01,0.050142419,1.19497826,0.358274448,0.04243681
39,6,13,0,0.18,0.017727636,0.781158865,0.429318487,0.048548286
39,6,19.33333333,1,0.31,0.104707556,0.737906505,0.070936572,0.048548286
39,1,12.5,0,0.53,0.251186983,1.123874684,0.904614227,0.04243681
39,1,18.5,0,0.48,0.356526499,1.135029881,1.36220665,0.04243681
39,1,-12,0,3.15,-0.214508089,1.078324294,-0.963888165,0.04243681
39,1,5.5,0,1.74,0.120499133,1.110860287,0.370756401,0.04243681
39,1,29.66666667,1,0.28,0.527081373,1.246416115,2.468283952,0.04243681
39,6,-41,0,1.31,-0.333713228,0.904617438,-1.017357005,0.048548286
39,6,13.66666667,1,0.19,0.066719297,0.750862034,-0.080875054,0.048548286
39,1,-21.33333333,1,0.36,-0.381478066,1.151596937,-1.42125164,0.04243681
39,6,-9.5,0,0.58,-0.13344095,0.832599937,-0.173462968,0.048548286
39,6,-15,0,0.46,-0.169731357,0.845174421,-0.320809546,0.048548286
39,1,-22,1,0.31,-0.392457632,1.150357471,-1.472095243,0.04243681
39,6,5.666666667,-1,0.88,-0.076239804,0.826697494,0.760910115,0.048548286
39,6,-7.333333333,-1,0.32,-0.162733747,0.856419003,0.412636386,0.048548286
39,1,0,0,1.46,0.014550009,1.100634689,-0.04870332,0.04243681
39,1,3,0,3.16,0.072534218,1.106212288,0.180092892,0.04243681
39,1,-29.33333333,1,0.18,-0.505562396,1.13672334,-2.03137487,0.04243681
39,6,2.333333333,1,0.48,-0.009729513,0.776773093,-0.384498305,0.048548286
39,1,12.5,0,0.13,0.251186983,1.123874684,0.904614227,0.04243681
39,1,-21.33333333,1,0.66,-0.381478066,1.151596937,-1.42125164,0.04243681
39,1,-11.33333333,1,0.4,-0.205133449,1.170188933,-0.658597602,0.04243681
39,6,13,0,0.59,0.017727636,0.781158865,0.429318487,0.048548286
39,1,2,1,1.81,0.050142419,1.19497826,0.358274448,0.04243681
39,1,3,0,0.69,0.072534218,1.106212288,0.180092892,0.04243681
39,1,21,0,0.25,0.398047406,1.13967788,1.552870159,0.04243681
39,6,13.66666667,1,0.52,0.066719297,0.750862034,-0.080875054,0.048548286
39,6,7,1,1.09,0.021786654,0.766103833,-0.259476966,0.048548286
39,1,3.666666667,1,1.54,0.08228183,1.198076926,0.485383454,0.04243681
39,1,-15.33333333,1,0.4,-0.278049344,1.162752134,-0.963659218,0.04243681
39,6,0.5,0,0.57,-0.066600137,0.809737238,0.094439901,0.048548286
39,6,14.33333333,1,0.6,0.071200723,0.749337854,-0.063014862,0.048548286
39,1,-3,0,1.96,-0.043532224,1.09505709,-0.277499531,0.04243681
39,1,-21.33333333,1,0.1,-0.381478066,1.151596937,-1.42125164,0.04243681
39,1,0,0,3.03,0.014550009,1.100634689,-0.04870332,0.04243681
39,6,-17.33333333,-1,1.1,-0.227675226,0.879281701,0.144733517,0.048548286
39,6,17,0,0.59,0.044716728,0.772013785,0.536479635,0.048548286
39,1,36,0,0.15,0.611854703,1.167565874,2.696851216,0.04243681
39,1,9.666666667,1,0.65,0.196115894,1.209232123,0.942975876,0.04243681
39,1,16.66666667,-1,0.5,0.327919968,1.040996177,0.967939783,0.04243681
39,1,14.5,0,0.75,0.287115583,1.127593083,1.057145035,0.04243681
39,6,-27.33333333,1,0.42,-0.207068404,0.844599099,-1.179276816,0.048548286
39,1,-29.33333333,1,0.09,-0.505562396,1.13672334,-2.03137487,0.04243681
