DDM,EXP,val,subj_idx,gLen
thresh,0,1.3047249852715512,57,1
thresh,oDel,-0.020449665975035846,57,1
thresh,cInfo,-0.07007359512867009,57,1
bias,0,0.25259194650342953,57,1
bias,oDel,-0.03979474362132512,57,1
bias,cInfo,-0.15337201850395732,57,1
drift,0,2.4910375574889745,58,6
drift,oDel,-0.005541138852342329,58,6
drift,cInfo,-0.34360225677848927,58,6
thresh,0,1.1744802816059128,58,6
thresh,oDel,0.018999898983479407,58,6
thresh,cInfo,-0.02992154253382254,58,6
bias,0,0.19049840458611556,58,6
bias,oDel,0.042115032945245816,58,6
bias,cInfo,0.12662319345805761,58,6
drift,0,2.3216728285122796,58,1
drift,oDel,0.003498182315871717,58,1
drift,cInfo,0.43058942202136563,58,1
thresh,0,0.992864393251119,58,1
thresh,oDel,0.004368607827717913,58,1
thresh,cInfo,-0.005809268913003629,58,1
bias,0,0.23771350238772648,58,1
bias,oDel,0.010397528480619561,58,1
bias,cInfo,-0.16199134848262567,58,1
drift,0,1.4290178165047078,59,6
drift,oDel,0.004298020833055634,59,6
drift,cInfo,-0.025074057838885146,59,6
thresh,0,1.4310080661133422,59,6
thresh,oDel,-0.014219396152137033,59,6
thresh,cInfo,-0.008091901208959591,59,6
bias,0,0.20534482432652046,59,6
bias,oDel,-0.014736694678767192,59,6
bias,cInfo,-0.01910316679868356,59,6
drift,0,1.5813613268432103,59,1
drift,oDel,0.014050214473179728,59,1
drift,cInfo,0.025880770484100115,59,1
thresh,0,1.5078336744858332,59,1
thresh,oDel,-0.032801504432539985,59,1
thresh,cInfo,-0.08238286355618979,59,1
bias,0,0.20550085585629052,59,1
bias,oDel,-0.06244817683009153,59,1
bias,cInfo,-0.2661729206152312,59,1
drift,0,1.7674818064175035,60,6
drift,oDel,0.010128980395711817,60,6
drift,cInfo,0.18870607046155244,60,6
thresh,0,1.0713651061234637,60,6
thresh,oDel,-0.008973075109962602,60,6
thresh,cInfo,-0.09666200272239894,60,6
bias,0,0.22390222632721335,60,6
bias,oDel,-0.015554932276503359,60,6
bias,cInfo,-0.06953332854688847,60,6
drift,0,1.5947005061383892,60,1
drift,oDel,0.009677365764355092,60,1
drift,cInfo,0.0814198419377533,60,1
thresh,0,1.3724138190130963,60,1
thresh,oDel,-0.008979052501367513,60,1
thresh,cInfo,0.01642434195287751,60,1
bias,0,0.1827210048345187,60,1
bias,oDel,-0.027055621443306657,60,1
bias,cInfo,-0.17605707364566286,60,1
drift,0,1.6905254516132673,62,6
drift,oDel,-0.021471387496425548,62,6
drift,cInfo,0.43843570399035253,62,6
thresh,0,1.1553757644111018,62,6
thresh,oDel,0.017679139263739874,62,6
thresh,cInfo,-0.19907969560703082,62,6
bias,0,0.23388393820354958,62,6
bias,oDel,0.033538722944282846,62,6
bias,cInfo,-0.31361978037997656,62,6
drift,0,1.907953826985809,62,1
drift,oDel,0.011808637783456359,62,1
drift,cInfo,0.0029278036684278054,62,1
thresh,0,1.072354101362152,62,1
thresh,oDel,-0.013353176998660326,62,1
thresh,cInfo,-0.05412911572430846,62,1
